annee,region,nom_fed,total_license,total_f,total_h,h_1_9,h_10_19,h_20_29,h_30_59,h_60_74,h_75,f_1_9,f_10_19,f_20_29,f_30_59,f_60_74,f_75
2021,Provence-Alpes-Côte dAzur,LA RANDONNEE PEDESTRE,23123.0,14531.0,8592.0,55.0,172.0,51.0,776.0,5701.0,1228.0,38.0,134.0,54.0,2297.0,9867.0,1525.0
2021,Provence-Alpes-Côte dAzur,LA RETRAITE SPORTIVE,7178.0,4971.0,2207.0,0.0,0.0,0.0,44.0,1521.0,401.0,1.0,0.0,0.0,186.0,3653.0,723.0
2021,Provence-Alpes-Côte dAzur,LUTTE,1018.0,203.0,815.0,208.0,221.0,161.0,212.0,12.0,0.0,66.0,50.0,23.0,57.0,6.0,1.0
2021,Provence-Alpes-Côte dAzur,MACCABI,1173.0,261.0,912.0,4.0,310.0,377.0,127.0,72.0,12.0,1.0,29.0,31.0,64.0,110.0,14.0
2021,Provence-Alpes-Côte dAzur,MOTOCYCLISME,5382.0,338.0,5044.0,367.0,1144.0,1126.0,2065.0,324.0,13.0,28.0,57.0,67.0,151.0,32.0,3.0
2021,Provence-Alpes-Côte dAzur,MOTONAUTIQUE,39.0,4.0,35.0,0.0,5.0,6.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2021,Provence-Alpes-Côte dAzur,NATATION,24403.0,13049.0,11354.0,4997.0,3748.0,359.0,1786.0,375.0,28.0,4651.0,3687.0,406.0,2678.0,1298.0,206.0
2021,Provence-Alpes-Côte dAzur,NATIONALE SPORT EN MILIEU RURAL,5445.0,3726.0,1719.0,478.0,282.0,49.0,346.0,433.0,80.0,584.0,387.0,72.0,1085.0,1265.0,210.0
2021,Provence-Alpes-Côte dAzur,NAUTIQUE PECHE SPORTIVE EN APNEE,337.0,4.0,333.0,0.0,20.0,43.0,212.0,53.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
2021,Provence-Alpes-Côte dAzur,OMNISPORTS PERSONNELS LEDUCATION NATIONALE,311.0,168.0,143.0,0.0,0.0,2.0,47.0,68.0,15.0,0.0,0.0,0.0,9.0,83.0,40.0
2021,Provence-Alpes-Côte dAzur,PARACHUTISME,1124.0,174.0,950.0,1.0,50.0,331.0,513.0,45.0,4.0,0.0,16.0,63.0,87.0,7.0,1.0
2021,Provence-Alpes-Côte dAzur,PECHES SPORTIVES,772.0,51.0,721.0,18.0,60.0,39.0,335.0,214.0,38.0,5.0,2.0,3.0,26.0,10.0,4.0
2021,Provence-Alpes-Côte dAzur,PELOTE BASQUE,196.0,19.0,177.0,16.0,49.0,17.0,79.0,14.0,2.0,0.0,5.0,2.0,9.0,3.0,0.0
2021,Provence-Alpes-Côte dAzur,PENTATHLON MODERNE,208.0,65.0,143.0,20.0,68.0,10.0,39.0,5.0,1.0,11.0,36.0,2.0,14.0,2.0,0.0
2021,Provence-Alpes-Côte dAzur,PETANQUE ET JEU PROVENCAL,22907.0,3502.0,19405.0,1146.0,1485.0,1778.0,8890.0,5548.0,332.0,207.0,267.0,337.0,1592.0,1000.0,66.0
2021,Provence-Alpes-Côte dAzur,PLANEUR ULTRALEGER MOTORISE,1251.0,60.0,1191.0,0.0,42.0,79.0,550.0,445.0,51.0,0.0,3.0,9.0,29.0,18.0,0.0
2021,Provence-Alpes-Côte dAzur,POLO,42.0,11.0,31.0,1.0,2.0,4.0,21.0,3.0,0.0,0.0,3.0,1.0,6.0,1.0,0.0
2021,Provence-Alpes-Côte dAzur,PULKA ET TRAINEAU A CHIENS,16.0,9.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
2021,Provence-Alpes-Côte dAzur,ROLLER ET SKATEBOARD,2124.0,898.0,1226.0,361.0,431.0,94.0,323.0,14.0,2.0,284.0,335.0,78.0,190.0,7.0,3.0
2021,Provence-Alpes-Côte dAzur,RUGBY,21772.0,2024.0,19748.0,4197.0,5934.0,3058.0,5643.0,834.0,61.0,264.0,549.0,347.0,781.0,79.0,3.0
2021,Provence-Alpes-Côte dAzur,RUGBY A XIII,1652.0,250.0,1402.0,309.0,393.0,238.0,383.0,67.0,8.0,29.0,48.0,23.0,132.0,17.0,1.0
2021,Provence-Alpes-Côte dAzur,SAUVETAGE ET SECOURISME,5093.0,2333.0,2760.0,110.0,863.0,604.0,1013.0,156.0,11.0,95.0,724.0,524.0,874.0,111.0,5.0
2021,Provence-Alpes-Côte dAzur,SAVATE BOXE FRANCAISE ET DA,1803.0,696.0,1107.0,188.0,364.0,94.0,415.0,45.0,1.0,70.0,316.0,100.0,199.0,10.0,1.0
2021,Provence-Alpes-Côte dAzur,SKI,15671.0,6001.0,9670.0,3471.0,3275.0,583.0,1608.0,647.0,65.0,2588.0,2229.0,257.0,724.0,187.0,12.0
2021,Provence-Alpes-Côte dAzur,SKI NAUTIQUE ET WAKEBOARD,423.0,159.0,264.0,29.0,102.0,15.0,91.0,22.0,3.0,20.0,55.0,7.0,57.0,15.0,5.0
2021,Provence-Alpes-Côte dAzur,SPELEOLOGIE,933.0,301.0,632.0,24.0,82.0,49.0,319.0,133.0,14.0,25.0,74.0,25.0,143.0,31.0,1.0
2021,Provence-Alpes-Côte dAzur,SPORT ADAPTE,1887.0,670.0,1217.0,41.0,271.0,252.0,536.0,109.0,4.0,16.0,128.0,136.0,317.0,63.0,5.0
2021,Provence-Alpes-Côte dAzur,SPORT AUTOMOBILE,4285.0,566.0,3719.0,65.0,331.0,554.0,2013.0,680.0,56.0,12.0,41.0,96.0,291.0,118.0,8.0
2021,Provence-Alpes-Côte dAzur,SPORT BOULES,1843.0,267.0,1576.0,20.0,32.0,40.0,484.0,674.0,175.0,5.0,12.0,8.0,79.0,123.0,20.0
2021,Provence-Alpes-Côte dAzur,SPORT ENTREPRISE,39.0,9.0,30.0,0.0,0.0,6.0,17.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
2021,Provence-Alpes-Côte dAzur,SPORT TRAVAILLISTE,1422.0,452.0,970.0,205.0,181.0,126.0,413.0,40.0,5.0,87.0,127.0,46.0,162.0,24.0,3.0
2021,Provence-Alpes-Côte dAzur,SPORT UNIVERSITAIRE,963.0,291.0,672.0,0.0,218.0,381.0,63.0,10.0,0.0,0.0,92.0,168.0,26.0,5.0,0.0
2021,Provence-Alpes-Côte dAzur,SPORTIVE ASPTT,16598.0,6664.0,9934.0,3096.0,2915.0,408.0,2096.0,1146.0,165.0,1996.0,1577.0,293.0,1680.0,928.0,120.0
2021,Provence-Alpes-Côte dAzur,SPORTIVE EDUCATIVE LENSEIGNEMENT CATHOLIQUE (UGSEL),41869.0,21307.0,20562.0,5618.0,14944.0,0.0,0.0,0.0,0.0,5520.0,15787.0,0.0,0.0,0.0,0.0
2021,Provence-Alpes-Côte dAzur,SPORTIVE ET CULTURELLE FRANCE,2537.0,1466.0,1071.0,240.0,224.0,113.0,292.0,153.0,27.0,525.0,215.0,50.0,287.0,297.0,58.0
2021,Provence-Alpes-Côte dAzur,SPORTIVE ET GYMNIQUE TRAVAIL,20066.0,9396.0,10670.0,1838.0,1851.0,1419.0,4605.0,807.0,87.0,1669.0,1555.0,1184.0,4145.0,725.0,80.0
2021,Provence-Alpes-Côte dAzur,SPORTIVE LA POLICE NATIONALE,1220.0,192.0,1028.0,0.0,3.0,153.0,846.0,23.0,3.0,0.0,3.0,17.0,165.0,6.0,1.0
2021,Provence-Alpes-Côte dAzur,SPORTIVE TWIRLING BATON,824.0,750.0,74.0,2.0,12.0,6.0,42.0,9.0,0.0,181.0,308.0,44.0,152.0,52.0,7.0
2021,Provence-Alpes-Côte dAzur,SPORTS GLACE,833.0,726.0,107.0,20.0,18.0,12.0,42.0,14.0,1.0,239.0,335.0,46.0,88.0,14.0,1.0
2021,Provence-Alpes-Côte dAzur,SPORTS POUR TOUS,4910.0,3777.0,1133.0,309.0,141.0,32.0,226.0,305.0,67.0,358.0,177.0,76.0,1265.0,1499.0,247.0
2021,Provence-Alpes-Côte dAzur,SPORTS TRAINEAU SKI VTT JOERING ET CANICROSS,29.0,14.0,15.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0
2021,Provence-Alpes-Côte dAzur,SQUASH,651.0,138.0,513.0,12.0,52.0,41.0,379.0,29.0,0.0,4.0,13.0,4.0,113.0,4.0,0.0
2021,Provence-Alpes-Côte dAzur,SURF,537.0,231.0,306.0,18.0,75.0,22.0,168.0,23.0,0.0,8.0,58.0,20.0,132.0,13.0,0.0
2021,Provence-Alpes-Côte dAzur,TAEKWONDO ET DA,1710.0,557.0,1153.0,464.0,346.0,64.0,232.0,40.0,1.0,209.0,172.0,36.0,113.0,24.0,2.0
2021,Provence-Alpes-Côte dAzur,TENNIS,86625.0,25798.0,60827.0,15465.0,17334.0,3785.0,18466.0,4576.0,749.0,7404.0,6535.0,1290.0,8218.0,1950.0,272.0
2021,Provence-Alpes-Côte dAzur,TENNIS TABLE,5251.0,849.0,4402.0,492.0,1535.0,294.0,1486.0,505.0,58.0,263.0,167.0,54.0,248.0,96.0,14.0
2021,Provence-Alpes-Côte dAzur,TIR,30113.0,3261.0,26852.0,65.0,727.0,2101.0,15948.0,6440.0,994.0,19.0,249.0,350.0,2047.0,526.0,53.0
2021,Provence-Alpes-Côte dAzur,TIR A LARC,3520.0,1226.0,2294.0,198.0,641.0,124.0,766.0,498.0,45.0,84.0,437.0,77.0,464.0,145.0,13.0
2021,Provence-Alpes-Côte dAzur,TRIATHLON ET DISCIPLINES ENCHAINEES,4030.0,1176.0,2854.0,135.0,360.0,246.0,1936.0,174.0,3.0,81.0,251.0,151.0,658.0,32.0,3.0
2021,Provence-Alpes-Côte dAzur,UNION FRANCAISE ŒUVRES LAIQUES EDUCATION PHYSIQUE (UFOLEP),8923.0,4979.0,3944.0,529.0,606.0,286.0,1422.0,891.0,135.0,1268.0,1137.0,399.0,1136.0,887.0,98.0
2021,Provence-Alpes-Côte dAzur,UNION NATIONALE CLUBS UNIVERSITAIRES,7617.0,2340.0,5277.0,1456.0,1836.0,664.0,882.0,354.0,53.0,686.0,737.0,343.0,364.0,176.0,22.0
2021,Provence-Alpes-Côte dAzur,UNION NATIONALE SPORT SCOLAIRE (UNSS),60623.0,24786.0,35837.0,29.0,35452.0,104.0,16.0,1.0,0.0,26.0,24543.0,42.0,13.0,1.0,0.0
2021,Provence-Alpes-Côte dAzur,UNION NATIONALE SPORTIVE LEO LAGRANGE,2884.0,1642.0,1242.0,287.0,355.0,63.0,251.0,224.0,45.0,321.0,322.0,54.0,467.0,400.0,52.0
2021,Provence-Alpes-Côte dAzur,UNION SPORTIVE LENSEIGNEMENT PREMIER DEGRE,21661.0,10934.0,10727.0,8422.0,2013.0,12.0,214.0,50.0,3.0,7877.0,1932.0,70.0,944.0,90.0,1.0
2021,Provence-Alpes-Côte dAzur,VOILE,40176.0,14704.0,25472.0,6704.0,7979.0,1162.0,6354.0,2740.0,342.0,4656.0,5739.0,800.0,2757.0,606.0,76.0
2021,Provence-Alpes-Côte dAzur,VOL EN PLANEUR,1780.0,398.0,1382.0,2.0,292.0,245.0,468.0,310.0,42.0,1.0,86.0,70.0,161.0,69.0,4.0
2021,Provence-Alpes-Côte dAzur,VOL LIBRE,3685.0,590.0,3095.0,1.0,148.0,434.0,2000.0,485.0,16.0,1.0,44.0,160.0,349.0,34.0,2.0
2021,Provence-Alpes-Côte dAzur,VOLLEY,11215.0,5477.0,5738.0,1457.0,2026.0,630.0,1447.0,143.0,23.0,1411.0,2564.0,558.0,891.0,47.0,2.0
2021,Île-de-France,AEROMODELISME,2709.0,93.0,2616.0,21.0,244.0,95.0,1180.0,858.0,126.0,5.0,21.0,4.0,34.0,25.0,2.0
2021,Île-de-France,AERONAUTIQUE,8390.0,625.0,7765.0,0.0,551.0,1317.0,4163.0,1494.0,164.0,0.0,79.0,150.0,314.0,75.0,4.0
2021,Île-de-France,AEROSTATION,67.0,17.0,50.0,0.0,2.0,7.0,33.0,6.0,1.0,0.0,2.0,4.0,8.0,2.0,1.0
2021,Île-de-France,AIKIDO AIKIBUDO ET AFFINITAIRES,3504.0,1163.0,2341.0,262.0,548.0,112.0,1066.0,314.0,23.0,164.0,326.0,106.0,433.0,116.0,14.0
2021,Île-de-France,AIKIDO ET BUDO,2066.0,696.0,1370.0,168.0,359.0,67.0,622.0,148.0,4.0,105.0,269.0,49.0,219.0,48.0,3.0
2021,Île-de-France,ARTS ENERGETIQUES ET MARTIAUX CHINOIS,3403.0,2118.0,1285.0,68.0,45.0,25.0,567.0,504.0,48.0,16.0,27.0,26.0,884.0,1000.0,105.0
2021,Île-de-France,ATHLETISME,42891.0,19751.0,23140.0,5528.0,7097.0,1792.0,7013.0,1559.0,96.0,4191.0,7115.0,1370.0,5674.0,1275.0,87.0
2021,Île-de-France,AVIRON,7728.0,3050.0,4678.0,84.0,1482.0,359.0,1974.0,691.0,42.0,32.0,753.0,238.0,1668.0,349.0,9.0
2021,Île-de-France,BADMINTON,26767.0,8837.0,17930.0,1336.0,5460.0,2594.0,8144.0,389.0,5.0,551.0,2866.0,1736.0,3563.0,120.0,1.0
2021,Île-de-France,BALL-TRAP,2601.0,134.0,2467.0,0.0,78.0,348.0,1498.0,465.0,52.0,0.0,10.0,28.0,72.0,21.0,2.0
2021,Île-de-France,BASEBALL SOFTBALL,4259.0,902.0,3357.0,444.0,1039.0,707.0,1140.0,24.0,3.0,129.0,365.0,169.0,230.0,9.0,0.0
2021,Île-de-France,BASKETBALL,50424.0,12494.0,37930.0,8312.0,20411.0,3317.0,5545.0,299.0,22.0,2451.0,6949.0,1173.0,1777.0,128.0,8.0
2021,Île-de-France,BILLARD,1433.0,108.0,1325.0,19.0,51.0,45.0,470.0,586.0,66.0,4.0,12.0,6.0,50.0,31.0,3.0
2021,Île-de-France,BOWLING ET SPORT QUILLES,1097.0,233.0,864.0,6.0,36.0,46.0,407.0,328.0,33.0,1.0,9.0,18.0,120.0,79.0,4.0
2021,Île-de-France,BOXE,2771.0,669.0,2102.0,140.0,578.0,359.0,855.0,142.0,19.0,33.0,220.0,122.0,250.0,41.0,3.0
2021,Île-de-France,CANOE-KAYAK ET SPORTS PAGAIE,3535.0,1229.0,2306.0,130.0,618.0,268.0,1064.0,215.0,9.0,76.0,327.0,113.0,628.0,82.0,3.0
2021,Île-de-France,CHAR A VOILE,111.0,16.0,95.0,1.0,17.0,0.0,46.0,24.0,5.0,0.0,5.0,1.0,8.0,2.0,0.0
2021,Île-de-France,CLUBS ALPINS ET MONTAGNE,3795.0,1489.0,2306.0,44.0,180.0,284.0,1075.0,576.0,83.0,56.0,137.0,160.0,698.0,385.0,35.0
2021,Île-de-France,CLUBS LA DEFENSE,11238.0,3696.0,7542.0,304.0,1224.0,1088.0,3718.0,891.0,167.0,232.0,765.0,475.0,1598.0,500.0,70.0
2021,Île-de-France,COURSE CAMARGUAISE,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Île-de-France,COURSE ORIENTATION,959.0,350.0,609.0,51.0,159.0,65.0,267.0,60.0,6.0,29.0,86.0,39.0,169.0,25.0,2.0
2021,Île-de-France,CYCLISME,7018.0,698.0,6320.0,1045.0,1966.0,505.0,2220.0,512.0,42.0,135.0,170.0,73.0,259.0,43.0,8.0
2021,Île-de-France,CYCLOTOURISME,11395.0,1702.0,9693.0,289.0,1007.0,229.0,4069.0,3363.0,434.0,49.0,84.0,59.0,723.0,685.0,70.0
2021,Île-de-France,DANSE,9351.0,8055.0,1296.0,102.0,169.0,127.0,547.0,323.0,18.0,2241.0,2626.0,552.0,1993.0,582.0,35.0
2021,Île-de-France,ECHECS,2637.0,282.0,2355.0,170.0,445.0,175.0,1008.0,468.0,52.0,34.0,84.0,23.0,100.0,37.0,3.0
2021,Île-de-France,EDUCATION PHYSIQUE ET GYMNASTIQUE VOLONTAIRE,37543.0,33544.0,3999.0,538.0,39.0,48.0,780.0,1922.0,361.0,980.0,318.0,629.0,13286.0,14548.0,2237.0
2021,Île-de-France,EQUITATION,95986.0,79178.0,16808.0,5822.0,4213.0,1237.0,4000.0,1361.0,123.0,19229.0,33613.0,10860.0,13777.0,1580.0,58.0
2021,Île-de-France,ESCRIME,11933.0,3390.0,8543.0,3084.0,3468.0,476.0,1251.0,224.0,17.0,918.0,1448.0,266.0,648.0,91.0,8.0
2021,Île-de-France,ETUDES ET SPORTS SOUS-MARINS,20633.0,6831.0,13802.0,2.0,1380.0,1171.0,7753.0,3144.0,265.0,4.0,888.0,850.0,3821.0,1188.0,62.0
2021,Île-de-France,FLYING DISC,1002.0,295.0,707.0,13.0,259.0,151.0,278.0,6.0,0.0,9.0,116.0,75.0,94.0,1.0,0.0
2021,Île-de-France,FOOTBALL,244656.0,19663.0,224993.0,54154.0,90207.0,27781.0,48775.0,3705.0,228.0,2999.0,10491.0,2588.0,3283.0,268.0,26.0
2021,Île-de-France,FOOTBALL AMERICAIN,3108.0,708.0,2400.0,36.0,924.0,906.0,521.0,13.0,0.0,109.0,324.0,165.0,108.0,2.0,0.0
2021,Île-de-France,FORCE,575.0,200.0,375.0,0.0,23.0,121.0,189.0,37.0,4.0,0.0,10.0,27.0,143.0,19.0,0.0
2021,Île-de-France,GOLF,101295.0,26678.0,74617.0,2835.0,5117.0,4645.0,34009.0,22074.0,3700.0,1236.0,1740.0,946.0,10301.0,10175.0,1537.0
2021,Île-de-France,GYMNASTIQUE,46079.0,38243.0,7836.0,4264.0,2348.0,395.0,669.0,124.0,22.0,19685.0,14376.0,1178.0,2516.0,419.0,42.0
2021,Île-de-France,HALTEROPHILIE MUSCULATION,1063.0,329.0,734.0,2.0,96.0,186.0,355.0,75.0,12.0,3.0,28.0,93.0,167.0,35.0,0.0
2021,Île-de-France,HANDBALL,45476.0,14794.0,30682.0,6432.0,15283.0,3277.0,5376.0,280.0,17.0,2455.0,7692.0,1801.0,2731.0,98.0,11.0
2021,Île-de-France,HANDISPORT,2996.0,783.0,2213.0,47.0,360.0,400.0,1073.0,276.0,16.0,22.0,129.0,128.0,384.0,98.0,9.0
2021,Île-de-France,HOCKEY,2135.0,568.0,1567.0,466.0,535.0,164.0,359.0,38.0,5.0,145.0,219.0,88.0,108.0,6.0,2.0
2021,Île-de-France,HOCKEY SUR GLACE,3812.0,490.0,3322.0,950.0,1035.0,334.0,958.0,42.0,1.0,113.0,131.0,61.0,176.0,8.0,1.0
2021,Île-de-France,JAVELOT TIR SUR CIBLE,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Île-de-France,JOUTE ET SAUVETAGE NAUTIQUE,101.0,37.0,64.0,4.0,21.0,9.0,22.0,5.0,2.0,2.0,8.0,5.0,17.0,1.0,2.0
2021,Île-de-France,JUDO JUJITSU KENDO ET DA,68759.0,18207.0,50552.0,29033.0,12970.0,1876.0,5597.0,897.0,79.0,9681.0,4732.0,693.0,2716.0,323.0,28.0
2021,Île-de-France,KARATE ET DA,39011.0,13474.0,25537.0,8912.0,7597.0,1240.0,6535.0,1135.0,73.0,4251.0,4593.0,851.0,3288.0,444.0,29.0
2021,Île-de-France,LA COURSE LANDAISE,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,Île-de-France,LA MONTAGNE ET LESCALADE,12776.0,5670.0,7106.0,1048.0,2820.0,623.0,2382.0,216.0,14.0,1027.0,2710.0,486.0,1372.0,70.0,3.0
2021,Île-de-France,LA RANDONNEE PEDESTRE,26733.0,17750.0,8983.0,12.0,54.0,36.0,1219.0,6159.0,978.0,22.0,78.0,58.0,3526.0,11853.0,1514.0
2021,Île-de-France,LA RETRAITE SPORTIVE,7454.0,5319.0,2135.0,0.0,0.0,0.0,29.0,1562.0,321.0,0.0,0.0,0.0,147.0,3962.0,679.0
2021,Île-de-France,LONGUE PAUME,5.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Île-de-France,LUTTE,2489.0,401.0,2088.0,456.0,556.0,422.0,615.0,34.0,1.0,140.0,92.0,64.0,93.0,10.0,1.0
2021,Île-de-France,MACCABI,5322.0,851.0,4471.0,12.0,1374.0,2025.0,740.0,256.0,34.0,0.0,176.0,288.0,249.0,115.0,12.0
2021,Île-de-France,MOTOCYCLISME,3703.0,209.0,3494.0,145.0,577.0,850.0,1647.0,268.0,5.0,10.0,37.0,54.0,92.0,15.0,1.0
2021,Île-de-France,MOTONAUTIQUE,44.0,5.0,39.0,0.0,1.0,5.0,20.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2021,Île-de-France,NATATION,57087.0,29103.0,27984.0,12045.0,9683.0,1095.0,4386.0,623.0,50.0,11302.0,8475.0,1014.0,5968.0,1899.0,206.0
2021,Île-de-France,NATIONALE SPORT EN MILIEU RURAL,3965.0,2701.0,1264.0,355.0,241.0,31.0,363.0,232.0,27.0,314.0,275.0,87.0,1196.0,714.0,67.0
2021,Île-de-France,NAUTIQUE PECHE SPORTIVE EN APNEE,36.0,0.0,36.0,0.0,1.0,5.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,Île-de-France,OMNISPORTS PERSONNELS LEDUCATION NATIONALE,274.0,177.0,97.0,0.0,4.0,3.0,20.0,47.0,14.0,0.0,0.0,1.0,8.0,98.0,45.0
2021,Île-de-France,PARACHUTISME,2170.0,362.0,1808.0,6.0,150.0,708.0,879.0,59.0,4.0,5.0,63.0,139.0,146.0,8.0,0.0
2021,Île-de-France,PECHES SPORTIVES,480.0,23.0,457.0,0.0,17.0,25.0,281.0,118.0,9.0,1.0,2.0,2.0,10.0,7.0,1.0
2021,Île-de-France,PELOTE BASQUE,520.0,52.0,468.0,24.0,65.0,73.0,259.0,41.0,5.0,2.0,11.0,15.0,21.0,3.0,0.0
2021,Île-de-France,PENTATHLON MODERNE,586.0,223.0,363.0,64.0,181.0,19.0,83.0,13.0,2.0,46.0,105.0,16.0,53.0,3.0,0.0
2021,Île-de-France,PETANQUE ET JEU PROVENCAL,15197.0,2600.0,12597.0,23.0,423.0,769.0,5750.0,4685.0,584.0,10.0,83.0,131.0,1134.0,999.0,155.0
2021,Île-de-France,PLANEUR ULTRALEGER MOTORISE,1426.0,57.0,1369.0,0.0,33.0,87.0,717.0,466.0,45.0,0.0,4.0,14.0,23.0,15.0,1.0
2021,Île-de-France,POLO,352.0,103.0,249.0,5.0,21.0,30.0,158.0,34.0,1.0,2.0,14.0,19.0,62.0,5.0,0.0
2021,Île-de-France,PULKA ET TRAINEAU A CHIENS,43.0,23.0,20.0,0.0,2.0,0.0,11.0,7.0,0.0,1.0,4.0,2.0,13.0,3.0,0.0
2021,Île-de-France,ROLLER ET SKATEBOARD,7808.0,3965.0,3843.0,972.0,1193.0,383.0,1196.0,91.0,5.0,1350.0,1377.0,343.0,837.0,51.0,5.0
2021,Île-de-France,RUGBY,34400.0,4237.0,30163.0,5458.0,10222.0,5366.0,8086.0,935.0,63.0,420.0,993.0,1179.0,1530.0,106.0,7.0
2021,Île-de-France,RUGBY A XIII,102.0,8.0,94.0,28.0,32.0,3.0,22.0,9.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0
2021,Île-de-France,SAUVETAGE ET SECOURISME,6306.0,2890.0,3416.0,9.0,621.0,1046.0,1614.0,124.0,2.0,3.0,554.0,1031.0,1238.0,53.0,3.0
2021,Île-de-France,SAVATE BOXE FRANCAISE ET DA,7153.0,2912.0,4241.0,724.0,1499.0,433.0,1487.0,96.0,0.0,329.0,1303.0,431.0,819.0,25.0,1.0
2021,Île-de-France,SKI,4015.0,1512.0,2503.0,961.0,1095.0,67.0,270.0,98.0,7.0,719.0,648.0,26.0,94.0,23.0,1.0
2021,Île-de-France,SKI NAUTIQUE ET WAKEBOARD,2012.0,781.0,1231.0,190.0,266.0,184.0,497.0,81.0,8.0,150.0,182.0,144.0,270.0,32.0,2.0
2021,Île-de-France,SPELEOLOGIE,373.0,102.0,271.0,1.0,12.0,33.0,162.0,56.0,5.0,2.0,11.0,26.0,50.0,12.0,0.0
2021,Île-de-France,SPORT ADAPTE,2706.0,793.0,1913.0,147.0,606.0,419.0,637.0,98.0,3.0,39.0,222.0,146.0,323.0,54.0,7.0
2021,Île-de-France,SPORT AUTOMOBILE,2634.0,241.0,2393.0,38.0,221.0,297.0,1380.0,425.0,22.0,7.0,19.0,43.0,140.0,29.0,3.0
2021,Île-de-France,SPORT BOULES,1017.0,166.0,851.0,3.0,29.0,24.0,308.0,353.0,62.0,0.0,3.0,5.0,67.0,72.0,12.0
2021,Île-de-France,SPORT ENTREPRISE,1797.0,245.0,1552.0,0.0,9.0,734.0,779.0,27.0,1.0,0.0,0.0,104.0,124.0,16.0,1.0
2021,Île-de-France,SPORT TRAVAILLISTE,1413.0,417.0,996.0,108.0,106.0,148.0,582.0,50.0,1.0,66.0,127.0,55.0,147.0,20.0,1.0
2021,Île-de-France,SPORT UNIVERSITAIRE,1797.0,567.0,1230.0,0.0,282.0,811.0,107.0,28.0,2.0,0.0,125.0,411.0,25.0,4.0,2.0
2021,Île-de-France,SPORTIVE ASPTT,2639.0,946.0,1693.0,178.0,415.0,219.0,594.0,234.0,38.0,71.0,237.0,103.0,356.0,158.0,11.0
2021,Île-de-France,SPORTIVE EDUCATIVE LENSEIGNEMENT CATHOLIQUE (UGSEL),127204.0,62940.0,64264.0,15550.0,48714.0,0.0,0.0,0.0,0.0,15188.0,47752.0,0.0,0.0,0.0,0.0
2021,Île-de-France,SPORTIVE ET CULTURELLE FRANCE,17530.0,8772.0,8758.0,1084.0,1398.0,2236.0,3679.0,291.0,32.0,3804.0,2322.0,312.0,1337.0,786.0,107.0
2021,Île-de-France,SPORTIVE ET GYMNIQUE TRAVAIL,53024.0,24369.0,28655.0,3963.0,6549.0,4328.0,11067.0,2178.0,294.0,3406.0,5507.0,3759.0,9442.0,1785.0,228.0
2021,Île-de-France,SPORTIVE LA POLICE NATIONALE,4062.0,889.0,3173.0,1.0,11.0,1020.0,2093.0,43.0,5.0,1.0,0.0,290.0,595.0,3.0,0.0
2021,Île-de-France,SPORTIVE TWIRLING BATON,2661.0,2457.0,204.0,14.0,33.0,14.0,118.0,24.0,1.0,827.0,1007.0,157.0,419.0,36.0,7.0
2021,Île-de-France,SPORTS GLACE,4442.0,3901.0,541.0,167.0,126.0,58.0,143.0,36.0,9.0,1391.0,1744.0,303.0,405.0,51.0,2.0
2021,Île-de-France,SPORTS POUR TOUS,8154.0,6464.0,1690.0,379.0,120.0,62.0,523.0,453.0,65.0,511.0,352.0,129.0,2681.0,2026.0,360.0
2021,Île-de-France,SPORTS TRAINEAU SKI VTT JOERING ET CANICROSS,41.0,18.0,23.0,0.0,3.0,1.0,16.0,3.0,0.0,0.0,2.0,6.0,9.0,1.0,0.0
2021,Île-de-France,SQUASH,1725.0,292.0,1433.0,41.0,98.0,180.0,1042.0,67.0,4.0,14.0,46.0,45.0,181.0,6.0,0.0
2021,Île-de-France,SURF,891.0,349.0,542.0,119.0,206.0,39.0,166.0,12.0,0.0,55.0,153.0,39.0,102.0,0.0,0.0
2021,Île-de-France,TAEKWONDO ET DA,9025.0,3372.0,5653.0,2202.0,1983.0,289.0,1052.0,118.0,6.0,1181.0,1321.0,230.0,597.0,37.0,4.0
2021,Île-de-France,TENNIS,215394.0,62284.0,153110.0,34713.0,48549.0,10241.0,48337.0,9147.0,1288.0,16120.0,19013.0,3979.0,19181.0,3298.0,437.0
